id_estate,estate_name,long_lat,lon,lat,precise,confidence,comprehension
22001,太原市万柏林区智诚御河骏景A区,"(112.51196471470948, 37.86117500303439)",112.51196471470948,37.86117500303439,1,70,100
22002,太原市万柏林区智诚御河骏景B区,"(112.51416655134499, 37.86126374620211)",112.51416655134499,37.86126374620211,1,70,100
22003,太原市小店区曙光苑,"(112.58631306007335, 37.84361206275393)",112.58631306007335,37.84361206275393,1,70,100
22004,太原市小店区有色金属小区,"(112.55731647685568, 37.83575263012705)",112.55731647685568,37.83575263012705,1,70,100
22005,太原市万柏林区服装公司宿舍,"(112.5357888548007, 37.8570060894002)",112.5357888548007,37.8570060894002,0,50,100
22006,太原市万柏林区服装厂宿舍,"(112.52192503637356, 37.867882001948814)",112.52192503637356,37.867882001948814,1,70,100
22007,太原市迎泽区服装城市建一宿舍,"(112.5922735866237, 37.84959779651154)",112.5922735866237,37.84959779651154,0,50,100
22008,太原市迎泽区服装批发公司宿舍,"(112.54991704453943, 37.852679019540744)",112.54991704453943,37.852679019540744,0,50,100
22009,太原市杏花岭区望府,"(112.60409097526858, 37.877525144950944)",112.60409097526858,37.877525144950944,1,70,100
22010,太原市万柏林区望景花园,"(112.52683176073016, 37.88631413934266)",112.52683176073016,37.88631413934266,1,70,100
22011,太原市迎泽区朝阳安装公司宿舍,"(112.58857598148354, 37.855063145699646)",112.58857598148354,37.855063145699646,0,50,100
22012,太原市迎泽区朝阳街65-1号院,"(112.60677376467412, 37.86157634065927)",112.60677376467412,37.86157634065927,1,80,100
22013,太原市迎泽区朝陽家園,"(0, 0)",0.0,0.0,0,0,0
22014,太原市尖草坪区朝霞小区北区,"(112.52867409550058, 37.89979643972571)",112.52867409550058,37.89979643972571,1,70,100
22015,太原市迎泽区木器厂北小区,"(112.59779502144079, 37.8581662182685)",112.59779502144079,37.8581662182685,1,70,100
22016,太原市迎泽区木器总厂东晟小区,"(112.60016573951218, 37.85632295235012)",112.60016573951218,37.85632295235012,1,70,100
22017,太原市杏花岭区机床厂80号院,"(112.58319881453137, 37.90385870286636)",112.58319881453137,37.90385870286636,1,70,100
