id_estate,estate_name,long_lat,lon,lat,precise,confidence,comprehension
26,北京市通州区IN北京,"(0, 0)",0.0,0.0,0,0,0
27,北京市通州区K2十里春风,"(116.78591009380544, 39.60478200968785)",116.78591009380544,39.60478200968785,1,70,100
28,北京市通州区K2清水湾,"(116.68758300997207, 39.932097084393945)",116.68758300997207,39.932097084393945,1,70,100
29,北京市通州区K2清水湾嘉园,"(0, 0)",0.0,0.0,0,0,0
30,北京市通州区K2玉蘭湾,"(116.66633637788063, 39.89302666970654)",116.66633637788063,39.89302666970654,1,70,100
31,北京市朝阳区LOFTEL,"(116.47354761882332, 40.003365330398765)",116.47354761882332,40.003365330398765,0,50,100
32,北京市通州区M5朗峰,"(116.63858897830511, 39.90953006869645)",116.63858897830511,39.90953006869645,1,70,100
33,北京市朝阳区MASTER领域,"(116.4490079783934, 39.96468709270768)",116.4490079783934,39.96468709270768,1,70,100
34,北京市顺义区MOMA万万树,"(116.54841356782205, 40.15726360910227)",116.54841356782205,40.15726360910227,1,70,100
35,北京市东城区NAGA上院,"(116.43456376477626, 39.9481076926517)",116.43456376477626,39.9481076926517,1,70,100
36,北京市海淀区SOCO公社,"(0, 0)",0.0,0.0,0,0,0
37,北京市朝阳区SOHO北京公馆,"(116.46137387238265, 39.9544201586301)",116.46137387238265,39.9544201586301,1,70,100
38,北京市朝阳区SOHO现代城,"(116.48244165184705, 39.91326452560496)",116.48244165184705,39.91326452560496,0,50,100
39,北京市昌平区TBD云集中心,"(116.37377821566312, 40.104673632224376)",116.37377821566312,40.104673632224376,0,50,100
40,北京市昌平区TBD住总万科天地,"(116.3229192119269, 40.11001535807494)",116.3229192119269,40.11001535807494,0,50,100
41,北京市朝阳区UHN国际村,"(116.45469694718808, 39.972969191110955)",116.45469694718808,39.972969191110955,0,50,100
42,北京市朝阳区US联邦公寓,"(116.47036591053754, 39.96088280848923)",116.47036591053754,39.96088280848923,1,70,100
43,北京市通州区V7九间堂,"(116.68758300997207, 39.932097084393945)",116.68758300997207,39.932097084393945,1,70,100
44,北京市房山区V7荷塘月色,"(115.90517175655006, 39.62216870741639)",115.90517175655006,39.62216870741639,0,50,100
45,北京市海淀区Wehouse,"(116.27599281005227, 39.94505969409118)",116.27599281005227,39.94505969409118,1,70,100
46,北京市丰台区gogo新世代,"(116.42934999959634, 39.87269273484701)",116.42934999959634,39.87269273484701,1,70,100
47,北京市海淀区iMOMA,"(116.32280476780493, 40.0480442916063)",116.32280476780493,40.0480442916063,1,75,100
48,北京市大兴区i立方,"(116.3386612075143, 39.70071059580113)",116.3386612075143,39.70071059580113,1,70,100
49,北京市朝阳区n次方,"(116.42911329609447, 40.05838547115358)",116.42911329609447,40.05838547115358,1,70,100
50,北京市房山区一万米家园,"(116.15318106208619, 39.745051978602525)",116.15318106208619,39.745051978602525,1,70,100
51,北京市亦庄开发区一世情园,"(116.55445467237665, 39.76017290466942)",116.55445467237665,39.76017290466942,1,70,100
52,北京市亦庄开发区一品亦庄,"(116.50645245982327, 39.80914228584272)",116.50645245982327,39.80914228584272,1,70,100
53,北京市大兴区一品嘉园,"(116.4225173980569, 39.67633686008208)",116.4225173980569,39.67633686008208,1,70,100
54,北京市大兴区一品嘉园西区,"(116.42230719456757, 39.676008579729064)",116.42230719456757,39.676008579729064,0,50,100
55,北京市亦庄开发区一幅画卷,"(116.499592010813, 39.80855011584084)",116.499592010813,39.80855011584084,1,70,100
56,北京市亦庄开发区一栋洋房,"(116.43764126962289, 40.12034181304508)",116.43764126962289,40.12034181304508,0,70,100
57,北京市丰台区一栋苑,"(0, 0)",0.0,0.0,0,0,0
58,北京市西城区一瓶,"(116.3910623323195, 39.88432600997583)",116.3910623323195,39.88432600997583,1,70,100
59,北京市朝阳区一瓶八斗,"(116.42639358633245, 40.0071071296127)",116.42639358633245,40.0071071296127,1,70,100
60,北京市朝阳区一瓶四和院,"(116.42646688806207, 40.00721496674467)",116.42646688806207,40.00721496674467,1,70,100
61,北京市昌平区丁字街,"(116.1381693888784, 40.24424968594492)",116.1381693888784,40.24424968594492,0,30,100
62,北京市昌平区七一宿舍,"(116.2338426985742, 40.2240883430702)",116.2338426985742,40.2240883430702,0,50,100
63,北京市海淀区七彩华园,"(116.30117761349946, 40.02874793376272)",116.30117761349946,40.02874793376272,1,70,100
64,北京市石景山区七星园,"(116.21987289536807, 39.904484031679665)",116.21987289536807,39.904484031679665,0,30,100
65,北京市门头沟区七棵树东大街120号院,"(116.10208032433724, 39.95362571391015)",116.10208032433724,39.95362571391015,1,70,100
66,北京市门头沟区七棵树东大街小区,"(116.10065219823747, 39.95577894104897)",116.10065219823747,39.95577894104897,1,70,100
67,北京市门头沟区七棵树西大街,"(0, 0)",0.0,0.0,0,0,0
68,北京市海淀区七省办,"(0, 0)",0.0,0.0,0,0,0
69,北京市海淀区七贤村,"(116.3111464690659, 39.93914031418791)",116.3111464690659,39.93914031418791,1,70,100
70,北京市丰台区七里庄路,"(116.29604703140977, 39.8656599230214)",116.29604703140977,39.8656599230214,0,30,100
71,北京市丰台区七里庄路18号院,"(116.29375994558137, 39.87293659314463)",116.29375994558137,39.87293659314463,1,80,100
72,北京市丰台区万事吉公寓,"(116.42250958279897, 39.865670306952005)",116.42250958279897,39.865670306952005,1,70,100
73,北京市西城区万博苑,"(116.37210943351724, 39.87733018435108)",116.37210943351724,39.87733018435108,1,70,100
74,北京市西城区万和世家,"(116.3723885370392, 39.885253449622326)",116.3723885370392,39.885253449622326,1,70,100
75,北京市东城区万国城MOMA,"(116.4456330445924, 39.953726100267566)",116.4456330445924,39.953726100267566,1,70,100
76,北京市海淀区万地名苑,"(116.27976236946378, 39.91943510987385)",116.27976236946378,39.91943510987385,1,70,100
77,北京市海淀区万城华府,"(116.2980435154057, 39.97674750201996)",116.2980435154057,39.97674750201996,1,70,100
78,北京市房山区万宁小区,"(115.9883202620119, 39.71471711182734)",115.9883202620119,39.71471711182734,1,70,100
79,北京市海淀区万寿园,"(116.29044340163854, 39.91761739724948)",116.29044340163854,39.91761739724948,1,70,100
80,北京市海淀区万寿寺北里,"(116.31755138735204, 39.95847934872055)",116.31755138735204,39.95847934872055,1,70,100
81,北京市海淀区万寿路12号院,"(116.30251402260666, 39.916637065649255)",116.30251402260666,39.916637065649255,1,80,100
82,北京市海淀区万寿路15号院,"(116.30103451343173, 39.9229750759451)",116.30103451343173,39.9229750759451,1,80,100
83,北京市海淀区万寿路18号院,"(116.30235987338115, 39.91583194079604)",116.30235987338115,39.91583194079604,1,80,100
84,北京市海淀区万寿路1号院,"(116.29461297649365, 39.92551909214966)",116.29461297649365,39.92551909214966,1,80,100
85,北京市海淀区万寿路24号院,"(116.30174588156508, 39.915084706667855)",116.30174588156508,39.915084706667855,1,80,100
86,北京市海淀区万寿路26号院,"(116.30221228178586, 39.91426558971741)",116.30221228178586,39.91426558971741,1,80,100
87,北京市海淀区万寿路27号院,"(116.3019454850494, 39.9099161699429)",116.3019454850494,39.9099161699429,1,80,100
88,北京市海淀区万寿路4号院,"(116.29000278278589, 39.92030735671178)",116.29000278278589,39.92030735671178,1,80,100
89,北京市海淀区万寿路8号院,"(116.2967294741057, 39.918777770062896)",116.2967294741057,39.918777770062896,1,80,100
90,北京市海淀区万寿路乙14号,"(116.30168776119858, 39.91625466885032)",116.30168776119858,39.91625466885032,1,80,100
91,北京市海淀区万寿路乙15号院,"(116.30226123943615, 39.919559825948504)",116.30226123943615,39.919559825948504,1,70,100
92,北京市海淀区万寿路乙5号院,"(116.2946944528034, 39.92069298170001)",116.2946944528034,39.92069298170001,1,70,100
93,北京市海淀区万寿路小区,"(116.30261894469022, 39.917488181333674)",116.30261894469022,39.917488181333674,1,70,100
94,北京市海淀区万寿路甲15号院五区,"(116.30038863177005, 39.92432314457672)",116.30038863177005,39.92432314457672,1,80,100
95,北京市海淀区万寿路甲15号院四区,"(116.30038863177005, 39.92432314457672)",116.30038863177005,39.92432314457672,1,80,100
96,北京市海淀区万寿路甲6号院,"(116.30078002348075, 39.91489163641395)",116.30078002348075,39.91489163641395,1,80,100
97,北京市海淀区万寿路电信宿舍,"(116.30257699382291, 39.916392049713565)",116.30257699382291,39.916392049713565,0,50,100
98,北京市海淀区万寿路西街10号院,"(116.29444229844675, 39.91631810204275)",116.29444229844675,39.91631810204275,1,80,100
99,北京市海淀区万寿路西街11号院,"(116.29472337824082, 39.91709271546473)",116.29472337824082,39.91709271546473,1,80,100
100,北京市海淀区万寿路西街12号院,"(116.29415187627538, 39.91481865557674)",116.29415187627538,39.91481865557674,1,80,100
101,北京市海淀区万寿路西街1号院,"(116.3008833286144, 39.916538077104036)",116.3008833286144,39.916538077104036,0,50,100
102,北京市海淀区万寿路西街5号院,"(116.29994046715112, 39.91661679756614)",116.29994046715112,39.91661679756614,1,80,100
103,北京市海淀区万寿路西街9号,"(116.29593213813506, 39.91658214120522)",116.29593213813506,39.91658214120522,1,80,100
104,北京市房山区万年广阳郡九号,"(116.19999005543067, 39.725361248524585)",116.19999005543067,39.725361248524585,1,70,100
105,北京市丰台区万年花城一期,"(116.32813674998997, 39.8495874382424)",116.32813674998997,39.8495874382424,1,70,100
106,北京市丰台区万年花城三期,"(116.32894540461004, 39.84504919931709)",116.32894540461004,39.84504919931709,1,70,100
107,北京市丰台区万年花城二期,"(116.32837453145845, 39.849704042603)",116.32837453145845,39.849704042603,1,70,100
108,北京市丰台区万年花城五期,"(116.31872816757011, 39.84884840845699)",116.31872816757011,39.84884840845699,1,70,100
109,北京市丰台区万年花城四期,"(116.32202656574165, 39.85192599609781)",116.32202656574165,39.85192599609781,1,70,100
110,北京市丰台区万年花城新回迁,"(116.31647503768998, 39.84929911163847)",116.31647503768998,39.84929911163847,1,70,100
111,北京市丰台区万恒家园,"(116.25603138365395, 39.871022389304386)",116.25603138365395,39.871022389304386,1,70,100
112,北京市通州区万方家园,"(116.64755155203927, 39.910137341806326)",116.64755155203927,39.910137341806326,1,70,100
113,北京市朝阳区万方景轩,"(116.4556939764736, 39.977965747623045)",116.4556939764736,39.977965747623045,1,70,100
114,北京市海淀区万方苑,"(116.3038153079684, 39.92141283221098)",116.3038153079684,39.92141283221098,1,70,100
115,北京市西城区万明园,"(116.36107788253251, 39.92694512714574)",116.36107788253251,39.92694512714574,1,70,100
116,北京市西城区万明路18号院,"(116.39679127570939, 39.89444750494501)",116.39679127570939,39.89444750494501,1,80,100
117,北京市海淀区万景公寓,"(116.31018851607006, 39.941509469581874)",116.31018851607006,39.941509469581874,1,70,100
118,北京市朝阳区万杰医院家属院,"(116.52490302618435, 39.94443005326594)",116.52490302618435,39.94443005326594,0,50,100
119,北京市海淀区万柳亿城中心,"(116.30836288978212, 39.96669266709437)",116.30836288978212,39.96669266709437,1,70,100
120,北京市丰台区万柳园小区,"(116.34198601586785, 39.85622671380901)",116.34198601586785,39.85622671380901,1,70,100
121,北京市丰台区万柳西园,"(116.33835793957414, 39.85802813633134)",116.33835793957414,39.85802813633134,1,70,100
122,北京市丰台区万泉寺东路9号院,"(116.34971359918688, 39.87052385959966)",116.34971359918688,39.87052385959966,1,80,100
123,北京市丰台区万泉寺南里,"(116.3471184843991, 39.86545729760462)",116.3471184843991,39.86545729760462,1,70,100
124,北京市海淀区万泉庄1号院,"(116.31199473895897, 39.977563999222994)",116.31199473895897,39.977563999222994,1,70,100
125,北京市海淀区万泉庄小区,"(116.3118351999004, 39.97323259528718)",116.3118351999004,39.97323259528718,1,70,100
126,北京市海淀区万泉新新商务花园,"(116.3076188233282, 39.97489469281812)",116.3076188233282,39.97489469281812,1,75,100
127,北京市海淀区万泉新新家园,"(116.30557499863191, 39.97771203753077)",116.30557499863191,39.97771203753077,1,70,100
128,北京市海淀区万泉河62号院,"(116.30999232614667, 39.979591377171865)",116.30999232614667,39.979591377171865,1,75,100
129,北京市丰台区万泉盛景园,"(116.33721781022088, 39.862345499095134)",116.33721781022088,39.862345499095134,1,70,100
130,北京市海淀区万泽御河湾,"(116.30458704223203, 39.9404562529197)",116.30458704223203,39.9404562529197,1,70,100
131,北京市昌平区万润家园,"(116.33257482836201, 40.07200747570814)",116.33257482836201,40.07200747570814,1,70,100
132,北京市丰台区万润风景,"(116.34584531599981, 39.862824427647475)",116.34584531599981,39.862824427647475,1,70,100
133,北京市丰台区万源东里,"(116.43332239639201, 39.80746989638414)",116.43332239639201,39.80746989638414,1,70,100
134,北京市大兴区万源北路7号院,"(116.43373319150173, 39.811252979842706)",116.43373319150173,39.811252979842706,1,80,100
135,北京市丰台区万源北路9号院,"(116.423800807139, 39.809719346994775)",116.423800807139,39.809719346994775,1,80,100
136,北京市丰台区万源南里,"(116.43218999246615, 39.80344305110091)",116.43218999246615,39.80344305110091,1,70,100
137,北京市丰台区万源西里,"(116.42736240882498, 39.807145917282284)",116.42736240882498,39.807145917282284,1,70,100
138,北京市通州区万福家园,"(116.65745519062568, 39.924890722575675)",116.65745519062568,39.924890722575675,1,70,100
139,北京市朝阳区万科东第,"(116.48294802666304, 39.93611106873795)",116.48294802666304,39.93611106873795,1,70,100
140,北京市丰台区万科中粮假日风景,"(116.25638720246646, 39.87298553082431)",116.25638720246646,39.87298553082431,1,70,100
141,北京市密云区万科云溪,"(116.8387539933965, 40.46608400817311)",116.8387539933965,40.46608400817311,1,70,100
142,北京市顺义区万科四季花城,"(116.64303810583495, 40.131955116970694)",116.64303810583495,40.131955116970694,0,50,100
143,北京市顺义区万科城市花园,"(116.55905327794333, 40.109954451304645)",116.55905327794333,40.109954451304645,1,70,100
144,北京市朝阳区万科大都会,"(116.46922596084536, 39.91163274081109)",116.46922596084536,39.91163274081109,1,75,100
145,北京市大兴区万科天地,"(116.322157538685, 39.71829998308511)",116.322157538685,39.71829998308511,0,50,100
146,北京市顺义区万科天竺悦城,"(116.56778193292268, 40.0605766487589)",116.56778193292268,40.0605766487589,1,70,100
147,北京市房山区万科幸福汇,"(116.07247334252553, 39.6606812250671)",116.07247334252553,39.6606812250671,1,70,100
148,北京市密云区万科弗农小镇,"(116.83727565201875, 40.46926511731996)",116.83727565201875,40.46926511731996,1,70,100
149,北京市房山区万科新里程55号院,"(116.19476407329583, 39.74083343486905)",116.19476407329583,39.74083343486905,1,70,57
150,北京市房山区万科新里程57号院,"(116.19476065973488, 39.73985312312466)",116.19476065973488,39.73985312312466,1,70,100
151,北京市房山区万科新里程59号院,"(116.19446080535565, 39.73832017450368)",116.19446080535565,39.73832017450368,1,70,100
152,北京市朝阳区万科星园,"(116.41929796093969, 40.03496277744816)",116.41929796093969,40.03496277744816,1,70,100
153,北京市丰台区万科紫台,"(116.27200406409631, 39.88847326467072)",116.27200406409631,39.88847326467072,1,70,100
154,北京市丰台区万科紫苑,"(116.25435469641958, 39.87249289913868)",116.25435469641958,39.87249289913868,1,70,100
155,北京市丰台区万科红,"(116.43620883165667, 39.85227365013377)",116.43620883165667,39.85227365013377,1,70,100
156,北京市门头沟区万科翡翠长安,"(116.14175174142163, 39.90992163525568)",116.14175174142163,39.90992163525568,1,70,100
157,北京市朝阳区万科蓝山,"(116.49308971620958, 39.89191291285809)",116.49308971620958,39.89191291285809,1,70,100
158,北京市丰台区万科蓝蓝沁家园,"(116.30408003860221, 39.82189309743244)",116.30408003860221,39.82189309743244,1,70,100
159,北京市海淀区万科西山庭院,"(116.28303345914783, 40.02463914988066)",116.28303345914783,40.02463914988066,1,75,100
160,北京市顺义区万科观承别墅,"(116.5003207162427, 40.132035862791085)",116.5003207162427,40.132035862791085,1,70,100
161,北京市顺义区万科观承别墅二期,"(116.5003207162427, 40.132035862791085)",116.5003207162427,40.132035862791085,1,70,100
162,北京市大兴区万科金域东郡,"(116.4944110337842, 39.75992905873246)",116.4944110337842,39.75992905873246,1,70,100
163,北京市朝阳区万科金阳,"(116.51256830339629, 39.94261183406511)",116.51256830339629,39.94261183406511,1,70,100
164,北京市朝阳区万科青青家园,"(116.58154397333554, 39.8723490613657)",116.58154397333554,39.8723490613657,1,75,100
165,北京市朝阳区万红里,"(116.50212397472343, 39.98677306663115)",116.50212397472343,39.98677306663115,1,70,100
166,北京市朝阳区万象新天一区,"(116.59934722074614, 39.93554081830649)",116.59934722074614,39.93554081830649,1,70,100
167,北京市朝阳区万象新天二区,"(116.60382796862991, 39.93519020112317)",116.60382796862991,39.93519020112317,1,70,100
168,北京市朝阳区万象新天四区,"(116.59884003745522, 39.932390316190315)",116.59884003745522,39.932390316190315,1,70,100
169,北京市朝阳区万象新天天际高尔夫,"(116.60392795003317, 39.93724830502528)",116.60392795003317,39.93724830502528,1,70,100
170,北京市朝阳区万象新天罗兰大道,"(116.60297017669843, 39.93287220946752)",116.60297017669843,39.93287220946752,1,70,24
171,北京市朝阳区万豪国际公寓,"(116.45521203556751, 39.910806110778516)",116.45521203556751,39.910806110778516,1,70,100
172,北京市朝阳区万达大湖公馆,"(116.41262534761157, 40.043733619122136)",116.41262534761157,40.043733619122136,1,70,100
173,北京市石景山区万达广场,"(116.23189795697564, 39.912079085025304)",116.23189795697564,39.912079085025304,1,75,100
174,北京市朝阳区万达广场公寓,"(116.47814406845677, 39.91642207147651)",116.47814406845677,39.91642207147651,1,70,100
175,北京市朝阳区万达广场公寓西区,"(116.47814406845677, 39.91642207147651)",116.47814406845677,39.91642207147651,1,70,100
176,北京市顺义区万通天竺新新家园,"(116.57209236208176, 40.06511243612748)",116.57209236208176,40.06511243612748,1,70,100
177,北京市怀柔区万通龙山新新小镇,"(116.64206865452857, 40.29213406082609)",116.64206865452857,40.29213406082609,1,70,100
178,北京市怀柔区万通龙山逸墅,"(116.63660551973909, 40.29103003208684)",116.63660551973909,40.29103003208684,0,50,100
179,北京市通州区万驰家园,"(116.79984703430111, 39.78451366623933)",116.79984703430111,39.78451366623933,1,70,100
180,北京市昌平区万龙社区,"(116.33377658147326, 40.07324181370202)",116.33377658147326,40.07324181370202,1,70,100
181,北京市西城区三不老胡同,"(116.3844941919222, 39.945797402228635)",116.3844941919222,39.945797402228635,0,30,100
182,北京市朝阳区三丰里小区,"(116.44446264234345, 39.92545877998926)",116.44446264234345,39.92545877998926,1,70,100
183,北京市西城区三义东里,"(116.33952600622878, 39.89443525708876)",116.33952600622878,39.89443525708876,1,70,100
184,北京市海淀区三义庙北,"(116.31804401809372, 39.97186123738706)",116.31804401809372,39.97186123738706,0,70,100
185,北京市海淀区三义庙南1号,"(116.31843711658487, 39.96912210179026)",116.31843711658487,39.96912210179026,1,75,100
186,北京市西城区三义西里,"(116.33483397688906, 39.8944856324382)",116.33483397688906,39.8944856324382,1,70,100
187,北京市西城区三义里,"(116.33539640596885, 39.894857080291146)",116.33539640596885,39.894857080291146,1,70,100
188,北京市通州区三元村,"(116.70195769474273, 39.9172911058368)",116.70195769474273,39.9172911058368,0,50,100
189,北京市通州区三元村甲,"(116.70195769474273, 39.9172911058368)",116.70195769474273,39.9172911058368,0,50,100
190,北京市东城区三元街11号,"(116.40411668765161, 39.87682623288573)",116.40411668765161,39.87682623288573,1,80,100
191,北京市东城区三元街19号,"(116.4033460313546, 39.876587372014875)",116.4033460313546,39.876587372014875,1,70,100
192,北京市东城区三元街甲19号院,"(116.40341573986218, 39.87645648614581)",116.40341573986218,39.87645648614581,1,80,100
193,北京市朝阳区三全公寓,"(116.47325683732974, 39.9528586383213)",116.47325683732974,39.9528586383213,0,50,100
194,北京市大兴区三合北巷,"(116.32863899260059, 39.740506087905004)",116.32863899260059,39.740506087905004,0,30,100
195,北京市大兴区三合南里,"(116.3322190095495, 39.74026009117825)",116.3322190095495,39.74026009117825,1,70,100
196,北京市昌平区三合庄园,"(116.32672748830592, 40.0873465181894)",116.32672748830592,40.0873465181894,1,70,100
197,北京市海淀区三嘉信苑,"(116.2118720322417, 40.133325024638175)",116.2118720322417,40.133325024638175,1,70,100
198,北京市西城区三四零一小区,"(116.39488246633124, 39.88153835519795)",116.39488246633124,39.88153835519795,1,70,100
199,北京市西城区三塔社区,"(116.35134896436779, 39.936633044924676)",116.35134896436779,39.936633044924676,1,70,100
200,北京市门头沟区三家店东老店,"(116.11698024833959, 39.964447296309025)",116.11698024833959,39.964447296309025,1,70,100
201,北京市门头沟区三家店东街8号院,"(116.12129534868731, 39.96426162460338)",116.12129534868731,39.96426162460338,1,80,100
202,北京市门头沟区三家店北街4号院,"(116.11384956380677, 39.97309387797004)",116.11384956380677,39.97309387797004,1,80,100
203,北京市门头沟区三家店华北路,"(0, 0)",0.0,0.0,0,0,0
204,北京市门头沟区三家店四局,"(0, 0)",0.0,0.0,0,0,0
205,北京市门头沟区三家店新建路,"(116.12371987525874, 39.95933422612525)",116.12371987525874,39.95933422612525,0,30,100
206,北京市门头沟区三家店新河路,"(116.11753270622822, 39.96102334814152)",116.11753270622822,39.96102334814152,0,30,100
207,北京市门头沟区三家店老宿舍17号院,"(116.12255297640128, 39.96222832717918)",116.12255297640128,39.96222832717918,0,50,100
208,北京市门头沟区三家店西宁路,"(0, 0)",0.0,0.0,0,0,0
209,北京市门头沟区三家店邮局楼,"(116.11218338674685, 39.966203617664725)",116.11218338674685,39.966203617664725,1,70,100
210,北京市顺义区三山新新家园,"(116.54178425281951, 40.10284805416535)",116.54178425281951,40.10284805416535,1,70,100
211,北京市西城区三庙大院,"(116.37011780037108, 39.90398065003066)",116.37011780037108,39.90398065003066,1,70,100
212,北京市西城区三庙街,"(116.3716873197581, 39.90400264464405)",116.3716873197581,39.90400264464405,0,30,100
213,北京市海淀区三建宿舍,"(116.37197944870994, 40.00027594330567)",116.37197944870994,40.00027594330567,0,50,100
214,北京市丰台区三星庄园,"(116.39060913718973, 39.841168615998946)",116.39060913718973,39.841168615998946,1,70,100
215,北京市通州区三星驾校家属院,"(116.69946741220798, 39.922568851762904)",116.69946741220798,39.922568851762904,1,70,100
216,北京市大兴区三槐家园,"(116.45914688319286, 39.76853503860977)",116.45914688319286,39.76853503860977,1,70,100
217,北京市大兴区三槐家园东区,"(116.4610760841061, 39.768392783779056)",116.4610760841061,39.768392783779056,1,70,100
218,北京市昌平区三水青清庄园一区,"(116.28550802133617, 40.14645905898815)",116.28550802133617,40.14645905898815,1,70,100
219,北京市昌平区三水青清庄园三区,"(116.28510504148439, 40.14610022640973)",116.28510504148439,40.14610022640973,1,70,100
220,北京市昌平区三水青清庄园二区,"(116.28696489321224, 40.145125129730346)",116.28696489321224,40.145125129730346,1,75,100
221,北京市朝阳区三源里北小街,"(0, 0)",0.0,0.0,0,0,0
222,北京市朝阳区三源里南小街,"(0, 0)",0.0,0.0,0,0,0
223,北京市朝阳区三源里街,"(116.46170947932117, 39.9589005937078)",116.46170947932117,39.9589005937078,0,30,100
224,北京市丰台区三环新城4号院,"(116.32194275383756, 39.857048330123824)",116.32194275383756,39.857048330123824,1,70,100
225,北京市丰台区三环新城6号院,"(116.3170258786287, 39.85620400446188)",116.3170258786287,39.85620400446188,1,70,100
226,北京市丰台区三环新城7号院,"(116.31638341052798, 39.85749607118538)",116.31638341052798,39.85749607118538,1,70,100
227,北京市丰台区三环新城8号院,"(116.31387049069436, 39.855420596584665)",116.31387049069436,39.855420596584665,1,70,100
228,北京市东城区三眼井胡同,"(116.40795883014833, 39.934464618353616)",116.40795883014833,39.934464618353616,0,30,100
229,北京市东城区三秀涵雅,"(116.41280923074947, 39.96402362397827)",116.41280923074947,39.96402362397827,1,70,100
230,北京市朝阳区三空间,"(116.42776943105153, 39.99667899988132)",116.42776943105153,39.99667899988132,1,70,100
231,北京市大兴区三羊里,"(116.5226160301865, 39.82523782056573)",116.5226160301865,39.82523782056573,1,70,100
232,北京市海淀区三虎桥,"(116.32304332001955, 39.94501048205595)",116.32304332001955,39.94501048205595,0,30,100
233,北京市海淀区三虎桥南路,"(116.32132400100228, 39.943584507323635)",116.32132400100228,39.943584507323635,0,30,100
234,北京市海淀区三虎桥南路12号院,"(116.32093413641097, 39.940397613628534)",116.32093413641097,39.940397613628534,1,80,100
235,北京市海淀区三虎桥南路17号院,"(116.32136900610836, 39.94127422425999)",116.32136900610836,39.94127422425999,1,80,100
236,北京市海淀区三虎桥南路25号院,"(116.32111595344617, 39.93905435892081)",116.32111595344617,39.93905435892081,1,80,100
237,北京市海淀区三虎桥南路8号院,"(116.32080576855358, 39.94202303729766)",116.32080576855358,39.94202303729766,1,80,100
238,北京市丰台区三角地,"(116.42011685624259, 39.8125371006223)",116.42011685624259,39.8125371006223,1,70,100
239,北京市丰台区三路居93号院,"(116.34152689192169, 39.8795938016356)",116.34152689192169,39.8795938016356,1,70,100
240,北京市丰台区三路居路99号院,"(116.34021859977696, 39.87887198548631)",116.34021859977696,39.87887198548631,1,80,100
241,北京市朝阳区三里屯SOHO,"(116.46021236335824, 39.938099577368554)",116.46021236335824,39.938099577368554,1,75,100
242,北京市朝阳区三里屯东,"(0, 0)",0.0,0.0,0,0,0
