id_estate,estate_name,long_lat,lon,lat,precise,confidence,comprehension
27001,通辽市科尔沁区江南．城市之星报社小区,"(122.26467378221106, 43.62357548371515)",122.26467378221106,43.62357548371515,1,70,100
27002,通辽市科尔沁区沈铁城南新居,"(122.26657055429538, 43.60535075501016)",122.26657055429538,43.60535075501016,1,70,100
27003,通辽市科尔沁区河畔花园A区,"(122.23772219148685, 43.654647088810094)",122.23772219148685,43.654647088810094,1,70,100
27004,通辽市科尔沁区河畔花园B区,"(122.23936348548413, 43.65120014765102)",122.23936348548413,43.65120014765102,1,70,100
27005,通辽市科尔沁区河畔花园C区,"(122.23396323208034, 43.65166399118738)",122.23396323208034,43.65166399118738,1,70,100
27006,通辽市科尔沁区河畔花园D区,"(122.23407246603036, 43.654392643592615)",122.23407246603036,43.654392643592615,1,70,100
27007,通辽市科尔沁区泰丰·悦熙台,"(122.23774123556366, 43.67421348414501)",122.23774123556366,43.67421348414501,1,70,100
27008,通辽市科尔沁区泰和嘉园,"(122.2429212244564, 43.6198927777293)",122.2429212244564,43.6198927777293,1,70,100
27009,通辽市科尔沁区泰和新居,"(122.26819612794624, 43.66208657128668)",122.26819612794624,43.66208657128668,0,50,100
27010,通辽市科尔沁区泰安家园,"(122.21509854687916, 43.61845350430704)",122.21509854687916,43.61845350430704,1,70,100
27011,通辽市科尔沁区泽信·旭园,"(122.25514204210579, 43.68121820888007)",122.25514204210579,43.68121820888007,1,70,100
27012,通辽市科尔沁区泽信·百花新城牡丹园,"(122.28068158639887, 43.62774404839867)",122.28068158639887,43.62774404839867,1,70,100
27013,通辽市科尔沁区泽信·红星新城,"(122.28091110345666, 43.64150152783702)",122.28091110345666,43.64150152783702,0,50,100
27014,通辽市科尔沁区泽信悦圣湾,"(122.26258612020588, 43.671103232956625)",122.26258612020588,43.671103232956625,0,50,100
27015,通辽市科尔沁区泽信梓园B区,"(122.26148803155047, 43.67622721331799)",122.26148803155047,43.67622721331799,1,70,100
27016,通辽市科尔沁区泽信水岸春城,"(122.26585783870377, 43.64522367293164)",122.26585783870377,43.64522367293164,1,70,100
27017,通辽市科尔沁区状元府,"(122.26684336967877, 43.67503237671897)",122.26684336967877,43.67503237671897,1,70,100
27018,通辽市科尔沁区璟苑A区,"(122.2504708534539, 43.66807139851483)",122.2504708534539,43.66807139851483,1,70,100
27019,通辽市科尔沁区璟苑B区,"(122.25393489916148, 43.66937742637644)",122.25393489916148,43.66937742637644,1,70,100
27020,通辽市科尔沁区璟苑D区,"(122.25358851255685, 43.66609782578189)",122.25358851255685,43.66609782578189,1,70,100
27021,通辽市科尔沁区璟苑二期A区北区,"(122.2537830855303, 43.66845372828772)",122.2537830855303,43.66845372828772,1,70,100
27022,通辽市科尔沁区电业三千平,"(0, 0)",0.0,0.0,0,0,0
27023,通辽市科尔沁区畜牧局小区,"(122.29905696458879, 43.63167820318668)",122.29905696458879,43.63167820318668,1,70,100
27024,通辽市科尔沁区百卉苑,"(122.26159591804222, 43.62502252985892)",122.26159591804222,43.62502252985892,1,70,100
27025,通辽市科尔沁区盛世江南,"(122.28405705918317, 43.60844896554013)",122.28405705918317,43.60844896554013,1,70,100
27026,通辽市科尔沁区碧桂园i尚豪园,"(122.28837575275293, 43.67340292655504)",122.28837575275293,43.67340292655504,1,70,100
27027,通辽市科尔沁区福羲小区,"(122.26277467453242, 43.621558801234784)",122.26277467453242,43.621558801234784,1,70,100
27028,通辽市科尔沁区科区地税小区,"(122.29140142537165, 43.626908127002885)",122.29140142537165,43.626908127002885,1,70,100
27029,通辽市科尔沁区绿太阳南区,"(122.23227810077418, 43.636436806390826)",122.23227810077418,43.636436806390826,1,70,100
27030,通辽市科尔沁区绿岛花园,"(122.25148099799986, 43.69176514426391)",122.25148099799986,43.69176514426391,1,70,100
27031,通辽市科尔沁区绿苑小区,"(122.2560833764497, 43.63595490179964)",122.2560833764497,43.63595490179964,1,70,100
27032,通辽市科尔沁区美域华府,"(122.23133757490524, 43.63380859789277)",122.23133757490524,43.63380859789277,1,70,100
27033,通辽市科尔沁区美瑞龙源,"(122.24428359459283, 43.66214500601379)",122.24428359459283,43.66214500601379,1,70,100
27034,通辽市科尔沁区翠堤东郡小区,"(122.29323351945924, 43.64878974694787)",122.29323351945924,43.64878974694787,1,70,100
27035,通辽市科尔沁区翠堤城市花园东区,"(122.2862922229531, 43.649819554167074)",122.2862922229531,43.649819554167074,1,70,100
27036,通辽市科尔沁区翠堤城市花园西区,"(122.28273978398333, 43.648964959591744)",122.28273978398333,43.648964959591744,1,70,100
27037,通辽市科尔沁区自来水小区A区,"(122.26931092508411, 43.64280011346856)",122.26931092508411,43.64280011346856,1,70,100
27038,通辽市科尔沁区芙蓉小区,"(122.26700587314552, 43.62565526707263)",122.26700587314552,43.62565526707263,1,70,100
27039,通辽市科尔沁区蓝山郡,"(122.28538691066012, 43.60089807701451)",122.28538691066012,43.60089807701451,1,70,100
27040,通辽市科尔沁区裕景花园,"(122.27871717190966, 43.63798310272058)",122.27871717190966,43.63798310272058,1,70,100
27041,通辽市科尔沁区西湖名都,"(0, 0)",0.0,0.0,0,0,0
27042,通辽市科尔沁区西苑三区,"(122.26600246589088, 43.627450139509435)",122.26600246589088,43.627450139509435,1,70,100
27043,通辽市科尔沁区诚达·龙庭国际,"(122.29948797157246, 43.64324451618591)",122.29948797157246,43.64324451618591,1,70,100
27044,通辽市科尔沁区诚达·龙庭御府,"(122.23314703169399, 43.65901221081852)",122.23314703169399,43.65901221081852,1,70,100
27045,通辽市科尔沁区财政家属小区,"(122.26557900467347, 43.627763168087554)",122.26557900467347,43.627763168087554,1,70,100
27046,通辽市科尔沁区通华小区,"(122.30356942265706, 43.62829629824269)",122.30356942265706,43.62829629824269,1,70,100
27047,通辽市科尔沁区通辽碧桂园,"(122.27809446653013, 43.66719998004438)",122.27809446653013,43.66719998004438,1,70,100
27048,通辽市科尔沁区逸美华庭,"(122.296897797465, 43.63863853758578)",122.296897797465,43.63863853758578,1,70,100
27049,通辽市科尔沁区金地2008,"(122.27487853280442, 43.67582589433861)",122.27487853280442,43.67582589433861,1,70,100
27050,通辽市科尔沁区金地新郦城,"(122.23036956088768, 43.677444715755186)",122.23036956088768,43.677444715755186,1,70,100
27051,通辽市科尔沁区金通小区,"(122.26322903745937, 43.62581110107483)",122.26322903745937,43.62581110107483,1,70,100
27052,通辽市科尔沁区金龙苑,"(122.25635259861103, 43.62931856362562)",122.25635259861103,43.62931856362562,1,70,100
27053,通辽市科尔沁区钻石名城,"(122.27047800360268, 43.599696116296705)",122.27047800360268,43.599696116296705,1,70,100
27054,通辽市科尔沁区铁路二区,"(122.25367016852769, 43.60894349457419)",122.25367016852769,43.60894349457419,1,70,100
27055,通辽市科尔沁区银行小区,"(122.30040981268681, 43.62211417557854)",122.30040981268681,43.62211417557854,1,70,100
27056,通辽市科尔沁区闫家村富田花园,"(122.23365268786554, 43.67757244350912)",122.23365268786554,43.67757244350912,1,70,100
27057,通辽市科尔沁区阳光怡园,"(122.26251497440948, 43.617466100772795)",122.26251497440948,43.617466100772795,1,70,100
27058,通辽市科尔沁区阿利坦银河湾,"(122.25576097460217, 43.65541811445785)",122.25576097460217,43.65541811445785,1,70,100
27059,通辽市科尔沁区阿卡笛亚,"(122.29346043143106, 43.63750382038862)",122.29346043143106,43.63750382038862,1,70,100
27060,通辽市科尔沁区附属医院家属楼,"(122.29469703879609, 43.63242610110355)",122.29469703879609,43.63242610110355,1,70,57
27061,通辽市科尔沁区集通凯宸佳苑,"(122.280836813591, 43.67839917906156)",122.280836813591,43.67839917906156,1,70,100
27062,通辽市科尔沁区露天二楼,"(0, 0)",0.0,0.0,0,0,0
27063,通辽市科尔沁区青岛花园,"(122.26270334907494, 43.627396760697074)",122.26270334907494,43.627396760697074,1,70,100
27064,通辽市科尔沁区香堤水郡,"(122.260049844429, 43.65792901518326)",122.260049844429,43.65792901518326,1,70,100
27065,通辽市科尔沁区馨园小区,"(122.27797202748911, 43.641025079107465)",122.27797202748911,43.641025079107465,1,70,100
27066,通辽市科尔沁区高尔夫都市花园,"(122.25092099434495, 43.64128388720797)",122.25092099434495,43.64128388720797,0,50,100
27067,通辽市科尔沁区鸿雁楼（交通路）,"(122.26827095679522, 43.620020367745006)",122.26827095679522,43.620020367745006,1,70,100
