id_estate,estate_name,long_lat,lon,lat,precise,confidence,comprehension
52001,南京市鼓楼区广州路,"(118.78283282214252, 32.05655161469803)",118.78283282214252,32.05655161469803,0,30,100
52002,南京市鼓楼区广州路252号,"(118.77688056000285, 32.05696176396789)",118.77688056000285,32.05696176396789,1,80,100
52003,南京市鼓楼区广州路258号,"(118.77674401756533, 32.056664384893125)",118.77674401756533,32.056664384893125,1,80,100
52004,南京市鼓楼区广州路264号,"(118.77527995924518, 32.05624069261908)",118.77527995924518,32.05624069261908,1,80,100
52005,南京市鼓楼区广州路37号,"(118.78691076983561, 32.05614590095612)",118.78691076983561,32.05614590095612,1,80,100
52006,南京市鼓楼区广州路39号,"(118.78587717951584, 32.056118894112274)",118.78587717951584,32.056118894112274,1,80,100
52007,南京市鼓楼区广州路41号,"(118.78608675419132, 32.05561058249614)",118.78608675419132,32.05561058249614,1,80,100
52008,南京市溧水区广成东方名城,"(119.04172150570999, 31.646160823940313)",119.04172150570999,31.646160823940313,1,70,100
52009,南京市江宁区广汇花园,"(118.86207190202491, 31.950954511630496)",118.86207190202491,31.950954511630496,1,70,100
52010,南京市江宁区广都苑,"(118.8601705485825, 31.961292683592134)",118.8601705485825,31.961292683592134,1,70,100
52011,南京市溧水区庆丰小区园村,"(119.03968621491602, 31.653515770399242)",119.03968621491602,31.653515770399242,1,70,100
52012,南京市溧水区庆丰小区园村东区,"(119.03968621491602, 31.653515770399242)",119.03968621491602,31.653515770399242,1,70,100
52013,南京市溧水区庆丰小区安居苑,"(119.03998301505652, 31.65037953104332)",119.03998301505652,31.65037953104332,1,70,100
52014,南京市溧水区庆丰小区绿村,"(119.03968621491602, 31.653515770399242)",119.03968621491602,31.653515770399242,1,70,100
52015,南京市建邺区庆园,"(118.76311950772605, 32.02677024686013)",118.76311950772605,32.02677024686013,1,70,100
52016,南京市玄武区庆盛园,"(0, 0)",0.0,0.0,0,0,0
52017,南京市雨花台区应天花园,"(118.76682133490212, 32.01670657208126)",118.76682133490212,32.01670657208126,1,70,100
52018,南京市南京区应天西路,"(118.75953023823038, 32.02735004705799)",118.75953023823038,32.02735004705799,0,30,100
52019,南京市秦淮区府西街21号,"(118.79138990076946, 32.031774345427316)",118.79138990076946,32.031774345427316,1,80,100
52020,南京市秦淮区府西街小区,"(118.79016497137607, 32.03215698061823)",118.79016497137607,32.03215698061823,1,70,100
52021,南京市秦淮区康业里,"(118.81182814773248, 32.01141506069904)",118.81182814773248,32.01141506069904,1,70,100
52022,南京市溧水区康利华府,"(119.04577304322108, 31.64588992432693)",119.04577304322108,31.64588992432693,1,70,100
52023,南京市浦口区康华新村,"(118.64945421663201, 32.071603893918066)",118.64945421663201,32.071603893918066,1,70,100
52024,南京市江宁区康博花园,"(118.83149097737929, 31.904196842556587)",118.83149097737929,31.904196842556587,1,70,100
52025,南京市江宁区康博花园亲情公寓,"(118.83372335640213, 31.90544207060787)",118.83372335640213,31.90544207060787,1,70,100
52026,南京市江宁区康和欣居,"(118.78019728360678, 31.866795981906716)",118.78019728360678,31.866795981906716,1,70,100
52027,南京市建邺区康园新寓,"(118.76848391873999, 32.04491900544569)",118.76848391873999,32.04491900544569,1,70,100
52028,南京市秦淮区康安里小区,"(118.81541400366721, 32.01610603795315)",118.81541400366721,32.01610603795315,1,70,100
52029,南京市鼓楼区康居新寓,"(118.76446687616047, 32.098121020173565)",118.76446687616047,32.098121020173565,1,70,100
52030,南京市秦淮区康居里,"(118.81455181003874, 32.01425810384112)",118.81455181003874,32.01425810384112,0,30,100
52031,南京市建邺区康怡花园,"(118.75106613422372, 32.044005015947725)",118.75106613422372,32.044005015947725,1,70,100
52032,南京市江宁区康桥公寓,"(118.87250176797906, 31.949997218308802)",118.87250176797906,31.949997218308802,1,70,100
52033,南京市栖霞区康桥圣菲,"(118.91998772435586, 32.10067030351713)",118.91998772435586,32.10067030351713,1,70,100
52034,南京市雨花台区康润园,"(118.76239134127965, 31.99515527357619)",118.76239134127965,31.99515527357619,0,50,100
52035,南京市雨花台区康盛花园,"(118.79503729063163, 31.996970294462304)",118.79503729063163,31.996970294462304,1,70,100
52036,南京市建邺区康福村,"(118.76356866048104, 32.03248719349026)",118.76356866048104,32.03248719349026,1,70,100
52037,南京市秦淮区康美里,"(118.81390197583282, 32.012464248364466)",118.81390197583282,32.012464248364466,1,70,100
52038,南京市秦淮区康美里小区,"(118.81390197583282, 32.012464248364466)",118.81390197583282,32.012464248364466,1,70,100
52039,南京市鼓楼区康藏路小区,"(118.76929787336258, 32.07651556605332)",118.76929787336258,32.07651556605332,1,70,100
52040,南京市江宁区康馨公寓,"(118.88900202324744, 31.962326367234496)",118.88900202324744,31.962326367234496,1,70,100
52041,南京市江宁区康馨花园(江宁),"(118.84856489054634, 31.966690807379468)",118.84856489054634,31.966690807379468,1,70,100
52042,南京市秦淮区康馨花园(秦淮),"(118.81566705632939, 32.01802266630588)",118.81566705632939,32.01802266630588,1,70,100
52043,南京市玄武区廊东街,"(118.7947286328584, 32.05406275453375)",118.7947286328584,32.05406275453375,0,30,100
