id_estate,estate_name,long_lat,lon,lat,precise,confidence,comprehension
3051,北京市朝阳区安贞西里,"(116.40148132877698, 39.97892542804086)",116.40148132877698,39.97892542804086,1,70,100
3052,北京市朝阳区安贞里,"(116.41177007093553, 39.97826527773837)",116.41177007093553,39.97826527773837,1,70,100
3053,北京市通州区安顺路35号院,"(116.6630489390363, 39.94118149505989)",116.6630489390363,39.94118149505989,1,70,100
3054,北京市东城区安馨园,"(116.41115958251093, 39.95275112951304)",116.41115958251093,39.95275112951304,1,70,100
3055,北京市朝阳区安馨家园,"(116.64055977076346, 39.99561993756249)",116.64055977076346,39.99561993756249,0,50,100
3056,北京市丰台区宋家庄家园,"(116.43124174116981, 39.85428697592697)",116.43124174116981,39.85428697592697,1,70,100
3057,北京市丰台区宋家庄家园一区,"(116.43156225657576, 39.854959479117106)",116.43156225657576,39.854959479117106,1,70,100
3058,北京市丰台区宋家庄家园三区,"(116.43348130663674, 39.85338930225355)",116.43348130663674,39.85338930225355,1,70,100
3059,北京市丰台区宋家庄家园二区,"(116.43349064901403, 39.85481858149026)",116.43349064901403,39.85481858149026,1,70,100
3060,北京市丰台区宋家庄家园四区,"(116.43174766683303, 39.85325310961796)",116.43174766683303,39.85325310961796,1,70,100
3061,北京市丰台区宋庄路,"(116.4348159191329, 39.851415971051914)",116.4348159191329,39.851415971051914,0,30,100
3062,北京市丰台区宋庄路12号院,"(116.4352969617335, 39.859881089114374)",116.4352969617335,39.859881089114374,1,80,100
3063,北京市丰台区宋庄路43号院,"(116.43477792080984, 39.85626583202636)",116.43477792080984,39.85626583202636,1,80,100
3064,北京市丰台区宋庄路甲12号院,"(116.43526785663498, 39.858800298430765)",116.43526785663498,39.858800298430765,1,80,100
3065,北京市通州区宏仁家园,"(116.56497814176493, 39.75497360458251)",116.56497814176493,39.75497360458251,1,70,100
3066,北京市海淀区宏嘉丽园,"(116.35579108511463, 39.978424510560394)",116.35579108511463,39.978424510560394,1,70,100
3067,北京市顺义区宏城花园,"(116.64449497771102, 40.136939042191514)",116.64449497771102,40.136939042191514,1,70,100
3068,北京市房山区宏塔社区,"(115.9811199840272, 39.72089188543143)",115.9811199840272,39.72089188543143,1,70,100
3069,北京市大兴区宏大中园,"(116.34140705796666, 39.80233240149438)",116.34140705796666,39.80233240149438,1,70,100
3070,北京市大兴区宏大北园,"(116.34767579313748, 39.80573399894347)",116.34767579313748,39.80573399894347,1,70,100
3071,北京市大兴区宏大南园,"(116.33936233496486, 39.800936182092926)",116.33936233496486,39.800936182092926,1,70,100
3072,北京市丰台区宏大家园,"(0, 0)",0.0,0.0,0,0,0
3073,北京市西城区宏建北里平房,"(116.37151322815028, 39.88188129016754)",116.37151322815028,39.88188129016754,1,70,57
3074,北京市西城区宏建南里平房,"(116.3734594968682, 39.880949305849846)",116.3734594968682,39.880949305849846,1,70,57
3075,北京市西城区宏汇园小区,"(116.3769179730816, 39.92111408860376)",116.3769179730816,39.92111408860376,1,70,100
3076,北京市朝阳区宏源公寓,"(116.49721275883928, 39.99050804321927)",116.49721275883928,39.99050804321927,1,70,100
3077,北京市大兴区宏盛家园,"(116.34352436405369, 39.80088649971475)",116.34352436405369,39.80088649971475,1,70,100
3078,北京市大兴区宏盛家园文物局,"(116.34352436405369, 39.80088649971475)",116.34352436405369,39.80088649971475,1,70,100
3079,北京市大兴区宏福园,"(116.34661201975257, 39.80320809017746)",116.34661201975257,39.80320809017746,1,70,100
3080,北京市西城区宏英园小区,"(116.37585294206897, 39.923947292728606)",116.37585294206897,39.923947292728606,1,70,100
3081,北京市顺义区宏远临空总部港,"(116.62155926176916, 40.12626087924315)",116.62155926176916,40.12626087924315,1,75,100
3082,北京市石景山区宏鑫家园,"(116.19189210074987, 39.93218118118958)",116.19189210074987,39.93218118118958,1,70,100
3083,北京市东城区官书院,"(116.41710349040936, 39.952937662372065)",116.41710349040936,39.952937662372065,1,70,100
3084,北京市西城区官园公寓,"(116.3702497614505, 39.93675904334464)",116.3702497614505,39.93675904334464,1,70,100
3085,北京市西城区官园南里三区,"(116.36646349355648, 39.93784281373154)",116.36646349355648,39.93784281373154,1,70,100
3086,北京市西城区官园胡同,"(116.36723702443112, 39.93740120289949)",116.36723702443112,39.93740120289949,0,30,100
3087,北京市通州区官园胡同1号院,"(116.6548193825983, 39.91053665308806)",116.6548193825983,39.91053665308806,1,70,100
3088,北京市西城区官苑8号,"(116.36705403959874, 39.93485182270453)",116.36705403959874,39.93485182270453,1,70,100
3089,北京市丰台区定安东里,"(116.42111128044213, 39.86595669513447)",116.42111128044213,39.86595669513447,1,70,100
3090,北京市丰台区定安西里,"(116.41965665432983, 39.86487648549986)",116.41965665432983,39.86487648549986,1,70,100
3091,北京市东城区定安里,"(116.41774676698506, 39.868863567371655)",116.41774676698506,39.868863567371655,1,70,100
3092,北京市海淀区定慧东里,"(116.29274396204958, 39.9286480578313)",116.29274396204958,39.9286480578313,1,70,100
3093,北京市海淀区定慧北里,"(116.28765398336894, 39.932609755100124)",116.28765398336894,39.932609755100124,1,70,100
3094,北京市海淀区定慧福里,"(116.2839854833273, 39.93479414675435)",116.2839854833273,39.93479414675435,0,50,100
3095,北京市海淀区定慧福里北区,"(116.28307711679561, 39.93554240887342)",116.28307711679561,39.93554240887342,1,70,100
3096,北京市海淀区定慧福里南区,"(116.2839854833273, 39.93479414675435)",116.2839854833273,39.93479414675435,0,50,100
3097,北京市海淀区定慧西里,"(116.28955102494493, 39.92894607668545)",116.28955102494493,39.92894607668545,1,70,100
3098,北京市亦庄开发区定海园一里,"(116.56947973033654, 39.805022693649946)",116.56947973033654,39.805022693649946,1,70,100
3099,北京市亦庄开发区定海园三里,"(116.57167177544198, 39.802660006552664)",116.57167177544198,39.802660006552664,1,70,100
3100,北京市亦庄开发区定海园二里,"(116.57257196739354, 39.80583307945459)",116.57257196739354,39.80583307945459,1,70,100
3101,北京市朝阳区定福家园1号院,"(116.57831070231349, 39.92898314740062)",116.57831070231349,39.92898314740062,1,70,100
3102,北京市朝阳区定福家园2号院,"(116.57445993608385, 39.92695356513355)",116.57445993608385,39.92695356513355,1,70,100
3103,北京市朝阳区定福家园3号院,"(116.57211670616107, 39.92902035641904)",116.57211670616107,39.92902035641904,1,70,100
3104,北京市朝阳区定福庄东街,"(116.5609413364642, 39.91852404612375)",116.5609413364642,39.91852404612375,0,30,100
3105,北京市朝阳区定福庄中学,"(116.55448503510289, 39.921082062989754)",116.55448503510289,39.921082062989754,1,70,100
3106,北京市朝阳区定福庄北里1号院 ,"(116.5680502567785, 39.92374435676602)",116.5680502567785,39.92374435676602,1,70,100
3107,北京市朝阳区定福庄北里2号院,"(116.56499395194191, 39.92511585730707)",116.56499395194191,39.92511585730707,1,70,100
3108,北京市朝阳区定福庄南里1号院,"(116.56818868565759, 39.918201840257304)",116.56818868565759,39.918201840257304,1,70,100
3109,北京市朝阳区定福庄南里3号院,"(116.56740814799998, 39.91707791225474)",116.56740814799998,39.91707791225474,1,70,100
3110,北京市朝阳区定福庄南里4号院,"(116.56812796020512, 39.915958046985715)",116.56812796020512,39.915958046985715,1,70,100
3111,北京市朝阳区定福庄西街,"(116.55730948728736, 39.91857080665922)",116.55730948728736,39.91857080665922,0,30,100
3112,北京市朝阳区定福庄西里2号院,"(116.55686698199314, 39.922457214042936)",116.55686698199314,39.922457214042936,1,70,100
3113,北京市朝阳区定福景园,"(116.57093570390711, 39.92719536145304)",116.57093570390711,39.92719536145304,1,70,100
3114,北京市西城区定阜街,"(116.38926760774113, 39.941779011867375)",116.38926760774113,39.941779011867375,0,30,100
3115,北京市丰台区宜兰园,"(116.34589220754744, 39.833576470508426)",116.34589220754744,39.833576470508426,1,70,100
3116,北京市丰台区宜兰园三区,"(116.34137867151254, 39.83321313771773)",116.34137867151254,39.83321313771773,1,70,100
3117,北京市海淀区宜品上层,"(116.3253998825927, 40.044942444052424)",116.3253998825927,40.044942444052424,0,50,100
3118,北京市昌平区宜山居,"(116.31817499103707, 40.21389004452914)",116.31817499103707,40.21389004452914,1,70,100
3119,北京市房山区宜春里,"(116.14764130183671, 39.74677457921445)",116.14764130183671,39.74677457921445,1,70,100
3120,北京市丰台区宝丰大厦,"(116.30390082665296, 39.848315856115384)",116.30390082665296,39.848315856115384,1,70,100
3121,北京市西城区宝产胡同15号院,"(116.37742479705034, 39.94129261795652)",116.37742479705034,39.94129261795652,1,80,100
3122,北京市东城区宝华家园,"(116.41123504017378, 39.867840721360864)",116.41123504017378,39.867840721360864,1,70,100
3123,北京市东城区宝华里,"(116.41067620431602, 39.86733676883766)",116.41067620431602,39.86733676883766,0,30,100
3124,北京市朝阳区宝星华庭,"(116.4873961660568, 40.005141299756914)",116.4873961660568,40.005141299756914,1,70,100
3125,北京市朝阳区宝星园一区,"(116.4865092690268, 40.00681670768078)",116.4865092690268,40.00681670768078,1,70,100
3126,北京市朝阳区宝星国际三期,"(116.4865092690268, 40.00681670768078)",116.4865092690268,40.00681670768078,1,70,100
3127,北京市朝阳区宝星国际二期,"(116.48914040586553, 40.00672614054859)",116.48914040586553,40.00672614054859,1,70,100
3128,北京市丰台区宝汇苑,"(116.39721644370726, 39.86452488062675)",116.39721644370726,39.86452488062675,1,70,100
3129,北京市东城区宝润苑,"(116.43470255297754, 39.905275960804886)",116.43470255297754,39.905275960804886,1,70,100
3130,北京市东城区宝珠子胡同,"(116.43631635882623, 39.91941615688407)",116.43631635882623,39.91941615688407,0,30,100
3131,北京市海淀区宝盛北里,"(116.37277507790013, 40.045589931180075)",116.37277507790013,40.045589931180075,0,50,100
3132,北京市海淀区宝盛里,"(116.37577622677841, 40.041220481106556)",116.37577622677841,40.041220481106556,1,70,100
3133,北京市朝阳区宝石花苑,"(116.43216645686178, 40.0081606240273)",116.43216645686178,40.0081606240273,1,70,100
3134,北京市东城区宝轩大厦,"(116.4387415142115, 39.906365284081275)",116.4387415142115,39.906365284081275,1,75,100
3135,北京市东城区宝钞胡同,"(116.40601238176932, 39.95087111515458)",116.40601238176932,39.95087111515458,0,30,100
3136,北京市东城区宝钞苑,"(116.40541967979382, 39.954199338361214)",116.40541967979382,39.954199338361214,1,70,100
3137,北京市丰台区宝隆温泉公寓,"(116.30092204558187, 39.8385314825863)",116.30092204558187,39.8385314825863,1,70,100
3138,北京市西城区宣兴大厦,"(116.36441553665483, 39.88937331294844)",116.36441553665483,39.88937331294844,1,75,100
3139,北京市西城区宣武门外东大街,"(0, 0)",0.0,0.0,0,0,0
3140,北京市西城区宣武门外东里,"(116.38453793940054, 39.905409489461974)",116.38453793940054,39.905409489461974,1,70,100
3141,北京市西城区宣武门外西里,"(116.37721773763029, 39.904815111958364)",116.37721773763029,39.904815111958364,1,70,100
3142,北京市西城区宣武门西大街,"(116.37335942563438, 39.90543557249029)",116.37335942563438,39.90543557249029,0,30,100
3143,北京市西城区宣武门西大街26号院,"(116.36159584548955, 39.90310777846968)",116.36159584548955,39.90310777846968,1,80,100
3144,北京市海淀区宣海家园,"(116.32828101785486, 40.047689008961164)",116.32828101785486,40.047689008961164,1,70,100
3145,北京市丰台区宣祥家园,"(116.41304449696253, 39.86542282284093)",116.41304449696253,39.86542282284093,1,70,100
3146,北京市大兴区宣颐家园,"(116.45906882044405, 39.81721176110026)",116.45906882044405,39.81721176110026,1,70,100
3147,北京市西城区宫门口四条,"(116.36520739296188, 39.93222717158062)",116.36520739296188,39.93222717158062,0,30,100
3148,北京市西城区宫门口西岔,"(116.36889520657198, 39.93109607555734)",116.36889520657198,39.93109607555734,0,30,100
3149,北京市丰台区家和园,"(116.36743060926852, 39.86611293782871)",116.36743060926852,39.86611293782871,1,70,100
3150,北京市怀柔区家天下,"(116.63826163577728, 40.346941635135416)",116.63826163577728,40.346941635135416,1,70,100
3151,北京市朝阳区宾都苑,"(116.47746459016903, 39.95078081894987)",116.47746459016903,39.95078081894987,1,70,100
3152,北京市密云区宾阳北里,"(116.86701513389318, 40.39240986000689)",116.86701513389318,40.39240986000689,1,70,100
3153,北京市密云区宾阳西里北区,"(116.86347563052276, 40.38853212787836)",116.86347563052276,40.38853212787836,1,70,100
3154,北京市密云区宾阳里小区,"(116.86704486780556, 40.38646056438882)",116.86704486780556,40.38646056438882,1,70,100
3155,北京市密云区密东广场（东区）,"(116.86371835267155, 40.38280424274146)",116.86371835267155,40.38280424274146,0,50,100
3156,北京市密云区密东广场（西区）,"(116.8610658361617, 40.382950980329056)",116.8610658361617,40.382950980329056,1,70,100
3157,北京市密云区密云橡树湾东区,"(116.84659278693768, 40.360354338361724)",116.84659278693768,40.360354338361724,1,70,100
3158,北京市密云区密云橡树湾西区,"(116.84592274085779, 40.36128817495621)",116.84592274085779,40.36128817495621,1,70,100
3159,北京市密云区密云滨河路小区,"(116.84548319997175, 40.376935299512596)",116.84548319997175,40.376935299512596,1,70,100
3160,北京市密云区密西花园一期,"(116.8470317888404, 40.3943576738343)",116.8470317888404,40.3943576738343,1,70,100
3161,北京市密云区密西花园三期,"(116.84743279242007, 40.389682014702245)",116.84743279242007,40.389682014702245,1,70,100
3162,北京市密云区密西花园二期,"(116.84898901688554, 40.39159405271134)",116.84898901688554,40.39159405271134,1,70,100
3163,北京市朝阳区富东嘉园,"(116.55822737585744, 39.952933859817065)",116.55822737585744,39.952933859817065,1,70,100
3164,北京市丰台区富丰园小区,"(116.28919897901555, 39.84356306963942)",116.28919897901555,39.84356306963942,1,70,100
3165,北京市丰台区富丰路8号院,"(116.28556308746393, 39.84125656485529)",116.28556308746393,39.84125656485529,1,80,100
3166,北京市朝阳区富丽华园,"(116.4740954055233, 39.95215799586171)",116.4740954055233,39.95215799586171,1,70,100
3167,北京市海淀区富丽小区,"(116.30615494466915, 39.94434299835883)",116.30615494466915,39.94434299835883,1,70,100
3168,北京市怀柔区富乐小区北里,"(116.64070071489797, 40.341446033839844)",116.64070071489797,40.341446033839844,1,70,100
3169,北京市怀柔区富乐社区一号院,"(116.6413320440104, 40.34202351558263)",116.6413320440104,40.34202351558263,1,70,100
3170,北京市朝阳区富仁名苑,"(116.42024073257241, 39.98020113369934)",116.42024073257241,39.98020113369934,1,70,100
3171,北京市大兴区富力丹麦小镇,"(116.31582996450327, 39.63369209971177)",116.31582996450327,39.63369209971177,1,70,100
3172,北京市大兴区富力丹麦小镇A区,"(116.31542069651292, 39.63179334129497)",116.31542069651292,39.63179334129497,1,70,100
3173,北京市大兴区富力丹麦小镇B区,"(116.31995040204697, 39.63098936607399)",116.31995040204697,39.63098936607399,1,70,100
3174,北京市大兴区富力丹麦小镇C区,"(116.32084538382658, 39.63399661858031)",116.32084538382658,39.63399661858031,1,70,100
3175,北京市大兴区富力丹麦小镇D区,"(116.316656495403, 39.634069483410315)",116.316656495403,39.634069483410315,1,70,100
3176,北京市西城区富力信然庭,"(116.3959771414257, 39.88640496312454)",116.3959771414257,39.88640496312454,1,70,100
3177,北京市朝阳区富力十号,"(116.46115756041584, 39.90387949824103)",116.46115756041584,39.90387949824103,1,70,100
3178,北京市大兴区富力华庭苑,"(116.31674003781542, 39.63756308409237)",116.31674003781542,39.63756308409237,1,70,100
3179,北京市大兴区富力华庭苑东区,"(116.32171844695172, 39.637957602446726)",116.32171844695172,39.637957602446726,1,70,100
3180,北京市大兴区富力华庭苑西区,"(116.31762441958999, 39.637347973393204)",116.31762441958999,39.637347973393204,1,70,100
3181,北京市朝阳区富力又一城A区,"(116.57255364196112, 39.85307052658762)",116.57255364196112,39.85307052658762,1,70,100
3182,北京市朝阳区富力又一城B区,"(116.56893517753639, 39.85275396508811)",116.56893517753639,39.85275396508811,1,70,100
3183,北京市朝阳区富力又一城C区,"(116.56444194320603, 39.853054947808104)",116.56444194320603,39.853054947808104,1,70,100
3184,北京市朝阳区富力城A区,"(116.46587707790417, 39.90105652769473)",116.46587707790417,39.90105652769473,1,70,100
3185,北京市朝阳区富力城B区,"(116.46563202016104, 39.904224050231754)",116.46563202016104,39.904224050231754,1,70,100
3186,北京市朝阳区富力城C区,"(116.46404139059453, 39.90177319596122)",116.46404139059453,39.90177319596122,1,70,100
3187,北京市朝阳区富力城D区,"(116.45806074200075, 39.89963617652496)",116.45806074200075,39.89963617652496,1,70,100
3188,北京市朝阳区富力城E区,"(116.45665947523572, 39.901980279717506)",116.45665947523572,39.901980279717506,1,70,100
3189,北京市通州区富力尚悦居,"(116.5943912692476, 39.77770478925122)",116.5943912692476,39.77770478925122,1,70,100
3190,北京市通州区富力尚悦居A区,"(116.5947787982446, 39.77783572626663)",116.5947787982446,39.77783572626663,1,70,100
3191,北京市通州区富力尚悦居B区,"(116.59665158557179, 39.778468781359834)",116.59665158557179,39.778468781359834,1,70,100
3192,北京市通州区富力尚悦居C区,"(116.59635649221177, 39.776300648997875)",116.59635649221177,39.776300648997875,0,50,100
3193,北京市通州区富力尚悦居D区,"(116.59787831157622, 39.777100146721786)",116.59787831157622,39.777100146721786,1,70,100
3194,北京市通州区富力尚悦居E区,"(116.59491219661284, 39.775788810270306)",116.59491219661284,39.775788810270306,0,50,100
3195,北京市通州区富力惠兰美居,"(116.68376107934931, 39.94986187884208)",116.68376107934931,39.94986187884208,1,70,100
3196,北京市海淀区富力桃园A区,"(116.38375587462356, 40.070333198388276)",116.38375587462356,40.070333198388276,1,70,100
3197,北京市海淀区富力桃园B区,"(116.38463998690648, 40.06902405978989)",116.38463998690648,40.06902405978989,1,70,100
3198,北京市海淀区富力桃园C区,"(116.3864300402962, 40.06991315594327)",116.3864300402962,40.06991315594327,1,70,100
3199,北京市顺义区富力湾,"(116.66959129806548, 40.16192854467426)",116.66959129806548,40.16192854467426,1,70,100
3200,北京市朝阳区富力爱丁堡公馆,"(116.46619786280178, 39.93504428298473)",116.46619786280178,39.93504428298473,1,70,100
3201,北京市大兴区富力盛悦居,"(116.46062297880687, 39.81131311617072)",116.46062297880687,39.81131311617072,1,70,100
3202,北京市大兴区富力童话时光,"(116.31927586443953, 39.63786661337963)",116.31927586443953,39.63786661337963,1,75,100
3203,北京市通州区富力运河十号,"(116.69288759383905, 39.91041468767691)",116.69288759383905,39.91041468767691,0,50,100
3204,北京市通州区富力金禧花园,"(116.65895949303268, 39.908885293403564)",116.65895949303268,39.908885293403564,1,70,100
3205,北京市朝阳区富力阳光美园,"(116.61305697977832, 39.933898088559005)",116.61305697977832,39.933898088559005,1,70,100
3206,北京市大兴区富力飞常HAOS,"(116.32189137076239, 39.636666657722714)",116.32189137076239,39.636666657722714,1,75,100
3207,北京市朝阳区富北嘉园,"(116.55798752828629, 39.95425464719984)",116.55798752828629,39.95425464719984,1,70,100
3208,北京市朝阳区富华家园,"(116.53589846528757, 39.928508142749884)",116.53589846528757,39.928508142749884,1,70,100
3209,北京市西城区富卓花园,"(116.38281301316027, 39.89966406075058)",116.38281301316027,39.89966406075058,1,70,100
3210,北京市丰台区富卓苑,"(116.38079254440723, 39.843363840899954)",116.38079254440723,39.843363840899954,1,70,100
3211,北京市西城区富国街,"(116.37279394231584, 39.93716207074897)",116.37279394231584,39.93716207074897,0,30,100
3212,北京市西城区富国里小区,"(116.37213629285199, 39.93584537661525)",116.37213629285199,39.93584537661525,1,70,100
3213,北京市西城区富宏馨居,"(116.38750100012521, 39.96461209161904)",116.38750100012521,39.96461209161904,1,70,100
3214,北京市昌平区富康路11号,"(116.25110687284825, 40.21673124805309)",116.25110687284825,40.21673124805309,1,80,100
3215,北京市大兴区富强东里,"(116.3471820844292, 39.74678602146467)",116.3471820844292,39.74678602146467,1,70,100
3216,北京市大兴区富强西里,"(116.34155599702021, 39.74481508294889)",116.34155599702021,39.74481508294889,1,70,100
3217,北京市朝阳区富成花园,"(116.44634126865648, 39.99743687428151)",116.44634126865648,39.99743687428151,1,70,100
3218,北京市西城区富明公寓,"(116.36584078817697, 39.89434087240502)",116.36584078817697,39.89434087240502,1,70,100
3219,北京市昌平区富来宫,"(116.40818098110095, 40.1865640799978)",116.40818098110095,40.1865640799978,1,75,100
3220,北京市密云区富民新区,"(116.85649831196565, 40.38086955721396)",116.85649831196565,40.38086955721396,1,70,100
3221,北京市通州区富河园,"(116.66024460889525, 39.932520126182595)",116.66024460889525,39.932520126182595,1,70,100
3222,北京市昌平区富泉花园,"(116.25440302525601, 40.20819804781378)",116.25440302525601,40.20819804781378,1,70,100
3223,北京市海淀区富海中心,"(116.34070700848274, 39.95997395994036)",116.34070700848274,39.95997395994036,1,70,100
3224,北京市海淀区富润家园,"(116.36075592983772, 40.00571414305167)",116.36075592983772,40.00571414305167,1,70,100
3225,北京市亦庄开发区富源里,"(116.48324545561739, 39.806620244751045)",116.48324545561739,39.806620244751045,1,70,100
3226,北京市东城区富瑞苑,"(116.44729257419154, 39.89477881899906)",116.44729257419154,39.89477881899906,1,75,100
3227,北京市东城区富莱茵花园,"(116.4144194433761, 39.866905706486264)",116.4144194433761,39.866905706486264,1,70,100
3228,北京市东城区富贵园一区,"(116.43982397235102, 39.90249719067785)",116.43982397235102,39.90249719067785,1,70,100
3229,北京市东城区富贵园三区,"(116.43892881091034, 39.90039631164395)",116.43892881091034,39.90039631164395,1,70,100
3230,北京市东城区富贵园二区,"(116.4377895798626, 39.90226907505529)",116.4377895798626,39.90226907505529,1,70,100
3231,北京市东城区富贵园四区,"(116.44108878650908, 39.90073555362037)",116.44108878650908,39.90073555362037,1,70,100
3232,北京市西城区富通大厦,"(116.36083614851978, 39.93859152631589)",116.36083614851978,39.93859152631589,1,75,100
3233,北京市丰台区富锦嘉园一区,"(116.29319356395733, 39.82434821476648)",116.29319356395733,39.82434821476648,1,70,100
3234,北京市丰台区富锦嘉园三区,"(116.29001311329925, 39.823524125905905)",116.29001311329925,39.823524125905905,1,70,100
3235,北京市丰台区富锦嘉园二区,"(116.29338148947001, 39.82312485795456)",116.29338148947001,39.82312485795456,1,70,100
3236,北京市丰台区富锦嘉园五区,"(116.29472310874918, 39.82191609530214)",116.29472310874918,39.82191609530214,1,70,100
